,US_Equity_TR,Europe_Equity_TR,Japan_Equity_TR,EM_Equity_TR,US_GovtBond_TR,US_CorpBond_TR,EU_GovtBond_TR,JP_GovtBond_TR,US_Bills,EU_Bills,JP_Bills,Commodities_TR,Gold,Silver
1992-10-31,0.003459317160873443,,-0.03630534974628796,,,,,,0.0023833333333333332,0.007449999999999999,,-0.024806197882629943,,
1992-11-30,0.03404783399645672,,0.05464472599534842,,,,,,0.0026083333333333336,0.007449999999999999,,-0.012663765759649448,,
1992-12-31,0.012276394499534549,,-0.04290410379732601,,,,,,0.002683333333333333,0.007533333333333333,,0.005052683911611178,,
1993-01-31,0.008349795845924879,,0.005839313125708623,,,,,,0.0025,0.007158333333333333,,0.01292752702995803,,
1993-02-28,0.013641062756839295,,-0.0041371358422702675,,,,,,0.002441666666666667,0.007,,0.017180222479545204,,
1993-03-31,0.02109581925570647,,0.09662395025872361,,,,,,0.0024583333333333336,0.0066500000000000005,,0.019678274364318016,,
1993-04-30,-0.02416832344102704,,0.12520435827038257,,,,,,0.0023916666666666665,0.006599999999999999,,-0.013146132534423316,,
1993-05-31,0.026745286726485018,,-0.017535586175216777,,,,,,0.002466666666666667,0.006258333333333334,,-0.03436882299341071,,
1993-06-30,0.002927258524635379,,-0.046824310974937,,,,,,0.002558333333333333,0.006333333333333333,,-0.028970312132412857,,
1993-07-31,-0.004027143020627899,,0.04033387570188873,,,,,,0.002533333333333333,0.006033333333333334,,-0.01085414359754322,,
1993-08-31,0.0379479616287679,,0.0317200453259876,,,,,,0.0025166666666666666,0.005508333333333334,,0.010226351857196114,,
1993-09-30,-0.007665876960749829,,-0.04379636693440481,,,,,,0.0024583333333333336,0.0055249999999999995,,0.008644246497481411,,
1993-10-31,0.02069038208052798,,-0.020031136209355926,,,,,,0.0025166666666666666,0.005533333333333334,,-0.03349121798018062,,
1993-11-30,-0.009544536378005786,,-0.16730632605072937,,,,,,0.0025833333333333333,0.005258333333333334,,-0.0370434658298634,,
1993-12-31,0.012094617814621511,,0.06160355746113044,,,,,,0.00255,0.005091666666666667,,-0.009208240170944237,,
1994-01-31,0.03400212409213976,,0.1614422760673888,,,,,,0.0024833333333333335,0.004908333333333333,,0.0843778831810269,,
1994-02-28,-0.027148031857292088,,-0.01146465747039116,,,,,,0.0027083333333333334,0.004925,,-0.03450809227716878,,
1994-03-31,-0.043599178737208644,,-0.04427016439606879,,,,,,0.002916666666666667,0.004866666666666667,,-0.004905661150790608,,
1994-04-30,0.012823467332654825,,0.0320914947651596,,,,,,0.0030666666666666668,0.004658333333333333,,0.02447325655192567,,
1994-05-31,0.016418067580073803,,0.06328638895577998,,,,,,0.00345,0.004333333333333334,,0.012603099100661597,,
1994-06-30,-0.02450462554836741,,-0.015717869888079106,,,,,,0.00345,0.0042250000000000005,,0.018782572003815945,,
1994-07-31,0.03282562987253623,,-0.009423548008778315,,,,,,0.003608333333333333,0.004141666666666666,,0.013549546960219372,,
1994-08-31,0.04100673886365103,,0.008760098291437535,,,,,,0.0037333333333333337,0.004166666666666667,,-0.0671707729489398,,
1994-09-30,-0.02444808490466921,,-0.051613895235919416,,,,,,0.0038499999999999997,0.0042250000000000005,,0.006813131090890545,,
1994-10-31,0.022455701545499585,,0.021764117040481867,,,,,,0.004125,0.00435,,0.04445219460145777,,
1994-11-30,-0.03641737834437375,,-0.04572280018662045,,,,,,0.0044083333333333335,0.004341666666666666,,-0.021615255039708736,,
1994-12-31,0.01484257482318263,,0.03394078071474782,,,,,,0.004666666666666666,0.0045000000000000005,,0.031911836480692735,,
1995-01-31,0.025933181820639417,,-0.05441550168262543,,,,,,0.004758333333333333,0.0043,,-0.026333229981681194,,
1995-02-28,0.038957756323572346,,-0.08559817726125885,,,,,,0.004808333333333333,0.00425,,0.0063068216497248475,,
1995-03-31,0.02951191172664691,,-0.05356573480682725,,,,,,0.004775000000000001,0.0042250000000000005,,0.011010089444538185,,
1995-04-30,0.029441520986486447,,0.0413136221994761,,,,,,0.0047083333333333335,0.0038999999999999994,,0.025522212590912696,,
1995-05-31,0.03997785931732145,,-0.08151248521799281,,,,,,0.004725,0.003825,,-0.015357007293107627,,
1995-06-30,0.023227308405139313,,-0.059558343807942116,,,,,,0.0045583333333333335,0.003775,,-0.0349537755144409,,
1995-07-31,0.03316140269647572,,0.14879584830111603,,,,,,0.004516666666666666,0.0038,,0.016333261247093223,,
1995-08-31,0.002517394959303143,,0.08632522123764264,,,,,,0.0045000000000000005,0.0037166666666666667,,0.01798805970046513,,
1995-09-30,0.04220027299868301,,-0.01126884523820948,,,,,,0.0044,0.0034916666666666672,,0.0030466019801518307,,
1995-10-31,-0.003573939368439305,,-0.01442634111567731,,,,,,0.0044,0.003408333333333333,,0.011265701709215259,,
1995-11-30,0.04388767039048891,,0.06172763977601492,,,,,,0.0044666666666666665,0.0033416666666666664,,0.02626691615798471,,
1995-12-31,0.019264635826922394,,0.05995013307606234,,,,,,0.004283333333333333,0.003283333333333333,,0.08285003954148129,,
1996-01-31,0.03403871360105204,,0.04754291794548293,,,,,,0.004166666666666667,0.0030083333333333333,,-0.03287470487177513,,
1996-02-29,0.009267432057959324,,-0.033026458121776514,,,,,,0.004025,0.0027916666666666667,,0.004522124895527613,,
1996-03-31,0.00962987778570401,,0.06367488018707723,,,,,,0.0041333333333333335,0.0028,,0.04532122838733743,,
1996-04-30,0.014738467405046585,,0.029637764708598135,,,,,,0.004125,0.002775,,0.01291976251636373,,
1996-05-31,0.025789723664286113,,-0.0038614476055516267,,,,,,0.004183333333333333,0.0027416666666666666,,-0.02608324973060394,,
1996-06-30,0.0038218551092887854,,0.026168500144419404,,,,,,0.004241666666666667,0.002825,,0.012998524641893328,,
1996-07-31,-0.04418530620678418,,-0.08157384560545033,,,,,,0.004291666666666667,0.0028166666666666665,,-0.05747632253733881,,
1996-08-31,0.021092308755822353,,-0.025416034709335178,,,,,,0.004208333333333333,0.0027416666666666666,,0.019881893127798644,,
1996-09-30,0.05629447193143711,,0.06890002792129324,,,,,,0.004241666666666667,0.0026000000000000003,,0.03374973203731502,,
1996-10-31,0.027576047999813058,,-0.05054373623988018,,,,,,0.004158333333333333,0.0026000000000000003,,-0.0014618606859629901,,
1996-11-30,0.07558240948526596,,0.027043719305370972,,,,,,0.004191666666666667,0.0026583333333333333,,0.06861213002257616,,
1996-12-31,-0.01980715426767854,,-0.07892394873125241,,,,,,0.004091666666666667,0.002691666666666667,,-0.016987858677884216,,
1997-01-31,0.06247044285363512,,-0.0532679727683143,,,,,,0.004191666666666667,0.002616666666666667,,-0.04808134864278224,,
1997-02-28,0.00783770360486935,,0.012383530466016701,,,,,,0.004175,0.0026583333333333333,,-0.07852225879817254,,
1997-03-31,-0.041089300080638824,,-0.029832387205636635,,,,,,0.004283333333333333,0.0027166666666666663,,0.019118659101436508,,
1997-04-30,0.05969995117187499,,0.06375010970692285,,,,,,0.0043,0.002691666666666667,,0.022553716997703255,,
1997-05-31,0.060885177412625335,,0.04791842186931583,,,,,,0.004208333333333333,0.0026416666666666667,,0.0030491987177871938,,
1997-06-30,0.04480439454005114,,0.02671560376598836,,,,,,0.004108333333333333,0.002616666666666667,,-0.06181282489771811,,
1997-07-31,0.07956826273630013,,-0.013275019099996732,,,,,,0.004208333333333333,0.002616666666666667,,0.03845112700541997,,
1997-08-31,-0.05602305613106673,,-0.10338720876659946,,,,,,0.004283333333333333,0.0027166666666666663,,0.018097722751229117,,
1997-09-30,0.05476148761776822,,-0.01874491815095858,,,,,,0.004125,0.002758333333333333,,0.03044384392403332,,
1997-10-31,-0.0333924979589848,,-0.07987447300368133,,,,,,0.004141666666666666,0.002983333333333333,,0.03182470780208768,,
1997-11-30,0.046288093333574754,,0.01077349564381147,,,,,,0.004283333333333333,0.003116666666666667,,-0.0934902331284998,,
1997-12-31,0.017174487535375427,,-0.08280223744139459,,,,,,0.0043,0.003116666666666667,,-0.06926708969796835,,
1998-01-31,0.011063885458677314,,0.08976694325421852,,,,,,0.0042,0.002975,,-0.007743996402255093,,
1998-02-28,0.07212215081878459,,0.012219958309925172,,,,,,0.004241666666666667,0.002925,,-0.052565067669395504,,
1998-03-31,0.05121100528138989,,-0.018090896590376992,,,,,,0.004191666666666667,0.0029333333333333334,,0.009812205071463076,,
1998-04-30,0.01006082070840364,,-0.05360325817655143,,,,,,0.004125,0.003025,,-0.016914631139461456,,
1998-05-31,-0.017191949233958503,,0.0018873484779899918,,,,,,0.004166666666666667,0.003025,,-0.03435015151726739,,
1998-06-30,0.04062106064639548,,0.010177493081364952,,,,,,0.00415,0.0029666666666666665,,-0.019397278330350876,,
1998-07-31,-0.010648406567510094,,0.03466145628344042,,,,,,0.0041333333333333335,0.00295,,-0.07474221052075825,,
1998-08-31,-0.1445797911846185,,-0.1386582987843179,,,,,,0.004083333333333334,0.002916666666666667,,-0.04623954810184283,,
1998-09-30,0.06406214783555164,,-0.049723950036545284,,,,,,0.003841666666666667,0.0029083333333333335,,0.12273654157824843,,
1998-10-31,0.08134137163763366,,0.011794384717583428,,,,,,0.0032999999999999995,0.002975,,-0.03433698792087814,,
1998-11-30,0.06061338039105335,,0.0972530856242646,,,,,,0.003675,0.003025,,-0.10108431012426633,,
1998-12-31,0.05762434238255354,,-0.06997791273473253,,,,,,0.003658333333333333,0.0028166666666666665,,-0.0034461452637222223,,
1999-01-31,0.041814094314613026,,0.04746944170123246,,,,,,0.003616666666666667,0.0026100833333333336,,0.01691474911842117,,
1999-02-28,-0.031077540090630795,,-0.00908391543959175,,,,,,0.0037,0.0025778333333333335,,-0.032971143439042394,,
1999-03-31,0.04000542222538894,,0.10224783092258272,,,,,,0.0037,0.0025389130435,,0.17682138456161867,,
1999-04-30,0.0387289748101558,,0.054616521717038236,,,,,,0.003575,0.0022470454545833332,,0.04573205907809719,,
1999-05-31,-0.023617469626537657,,-0.035318855882279676,,,,,,0.00375,0.002149126984166667,,-0.054416665047391066,,
1999-06-30,0.0554974720577337,,0.08801642348043703,,,,,,0.0038083333333333337,0.0021889015151666667,,0.07318354552826856,,
1999-07-31,-0.031223678146176548,,0.018946038913556063,,,,,,0.0037916666666666667,0.0022303787879166667,,0.035565606861448495,,
1999-08-31,-0.004944566566077224,,-0.023810445441097894,,,,,,0.003933333333333333,0.0022458712120833335,,0.07359459173019989,,
1999-09-30,-0.02741557116296167,,0.009686565774881029,,,,,,0.0038999999999999994,0.0022722348485,,0.05197666939323087,,
1999-10-31,0.0632817745889036,,0.01912015492352115,,,,,,0.004050000000000001,0.0028130555555833333,,-0.050612364139593136,,
1999-11-30,0.020326697001449734,,0.034341079068987757,,,,,,0.0042250000000000005,0.0028897348484999996,,0.04559239373884072,,
1999-12-31,0.05889566385872813,,0.02026644596494953,,,,,,0.004333333333333334,0.0028717045454166664,,0.025730198933863857,,
2000-01-31,-0.05024243463299105,,0.03197150679641059,,,,,,0.004433333333333333,0.0027859524166666664,,0.060810127682357384,,
2000-02-29,-0.018928643255316957,,0.021485505370376856,,,,,,0.004625,0.0029473015833333337,,0.04671221407053072,,
2000-03-31,0.09782851593608966,,0.01892835048751995,,,,,,0.0047416666666666675,0.0031225362500000003,,-0.04226651477339172,,
2000-04-30,-0.03008567756591407,,-0.11622087165029504,,,,,,0.004716666666666667,0.0032710648333333335,,-0.017739743244032602,,
2000-05-31,-0.020518074050611235,,-0.09131392505585967,,,,,,0.004825,0.0036350379166666664,,0.09837109184550252,,
2000-06-30,0.024653803216618586,,0.06604034134737868,,,,,,0.0047416666666666675,0.0037514394166666665,,0.056048431615910665,,
2000-07-31,-0.01563468916411037,,-0.09669494208172835,,,,,,0.004966666666666667,0.0038190873333333332,,-0.09494719886873537,,
2000-08-31,0.06211387491366227,,0.07208839518284749,,,,,,0.005075,0.003980905833333334,,0.14564286222636125,,
2000-09-30,-0.05279338309892001,,-0.06606861026310196,,,,,,0.005,0.004044007916666667,,-0.028314232167600983,-0.016888185036319503,-0.020787451376284793
2000-10-31,-0.004224048231164512,,-0.0766901781150664,,,,,,0.005091666666666667,0.004201060583333333,,-0.003242332101754286,-0.03179828952101571,-0.029597872210371357
2000-11-30,-0.07883984036538372,,0.007490588405183907,,,,,,0.005141666666666667,0.004243295416666667,,0.08309745093591347,0.01963009560907447,-0.01682801796333966
2000-12-31,0.004894909789198598,,-0.05890150941922023,,,,,,0.004808333333333333,0.004115964916666667,,-0.036898379490207134,0.007034408935763681,-0.01904145320874495
2001-01-31,0.035474647939257586,,0.004197060371775141,,,,,,0.004291666666666667,0.003975606083333334,,-0.08079538755946447,-0.023529389325310235,0.04492908386322747
2001-02-28,-0.09117767644550867,,-0.06934708071046458,,,,,,0.004066666666666666,0.003963166666666666,,-0.021941206770742183,0.0045180032450204965,-0.06658312975773462
2001-03-31,-0.06335156255129415,,0.009016167598176139,,,,,,0.003683333333333333,0.003923863666666667,,-0.04166854259699926,-0.033358299489093635,-0.04338109097609155
2001-04-30,0.07770723325789963,,0.07189551321533627,,,,,,0.003225,0.0039016666666666666,,0.05400954187125939,0.023652602744783424,0.00981774075038433
2001-05-31,0.0067033448534032924,,-0.048239214327483904,,,,,,0.003016666666666667,0.0038639014999999996,,-0.029478663587825027,0.004924196185487784,0.017592530964335884
2001-06-30,-0.024341394216136458,,-0.022099740427973136,,,,,,0.0029083333333333335,0.0037113095000000005,,-0.06874364392399801,0.019977454030954744,-0.023657892110709566
2001-07-31,-0.009840633980667035,,-0.08545578050266456,,,,,,0.002925,0.0037226136666666672,,-0.004638322433732411,-0.016260139679380448,-0.01910526147386682
2001-08-31,-0.06260561460888525,,-0.09672726230808826,,,,,,0.0028,0.0036279347500000002,,0.006345423218079516,0.030803836639480497,-0.011401391548995887
2001-09-30,-0.08075145990236865,,-0.08763048698917497,,,,,,0.0022,0.0033190416666666668,,-0.10482758019358063,0.06559766909758169,0.11653042666612601
2001-10-31,0.019067619089267573,,0.060529876698325324,,,,,,0.0018000000000000002,0.002999891333333333,,-0.0348888195867364,-0.04411762710587208,-0.09317831422102485
2001-11-30,0.0767084566152787,,0.03193997022363915,,,,,,0.0015583333333333334,0.0028214014999999996,,-0.03307106220936262,-0.02003580001257832,-0.02040826718359101
2001-12-31,0.008760521482973349,,-0.014472650118279029,,,,,,0.0014083333333333333,0.002787407416666667,,-0.0024766963345344006,0.017524711272395743,0.10925393347358914
2002-01-31,-0.014595612773402378,,-0.05167788523573813,,,,,,0.0013750000000000001,0.002782310583333333,,-0.018503220708510737,0.012199475233458879,-0.07927493260080154
2002-02-28,-0.01928104192581792,,0.0590160120190506,,,,,,0.0014333333333333333,0.002797583333333333,,0.0632415833114448,0.05175471743222215,0.06665088519681928
2002-03-31,0.03760735347665056,,0.04128422427798428,,,,,,0.0014916666666666665,0.002825666666666667,,0.1399195440947285,0.01988538474466761,0.03202125185812199
2002-04-30,-0.060630917535338225,,0.042412892147323245,,,,,,0.001425,0.0028390873333333333,8.333333333333333e-05,0.014908314186230731,0.02081952302014689,-0.023486260287548966
2002-05-31,-0.007363921618852465,,0.023594449558439035,,,,,,0.0014416666666666666,0.002889280333333333,6.666666666666667e-05,-0.04867062943421441,0.0569763886412169,0.10900263701887147
2002-06-30,-0.07123280071195381,,-0.09706642745090521,,,,,,0.0014166666666666668,0.0028866666666666663,7.5e-05,0.043697595277903734,-0.039816232771822335,-0.03840028629204184
2002-07-31,-0.07795494840008121,,-0.07003489273096297,,,,,,0.0014,0.0028416666666666664,7.5e-05,0.003057476678764104,-0.03285482549591312,-0.049244854934164306
2002-08-31,0.006572365086236154,,-0.026183659118116598,,0.025206520432786927,,,,0.0013500000000000003,0.0027932575833333334,5.833333333333334e-05,0.05816126935124344,0.030342946302954532,-0.03438520121543154
2002-09-30,-0.10868594935942699,,-0.02453502546099995,,0.038547914196555455,,,,0.0013583333333333331,0.0027584524166666667,6.666666666666667e-05,0.057148182390564406,0.036811780488736456,0.020960201988960314
2002-10-31,0.08801932150135228,,-0.07916301928430158,,-0.012508529946405833,,,,0.0013166666666666667,0.0027177174166666666,6.666666666666667e-05,-0.04443370397130897,-0.01821548011010443,-0.006843297106693291
2002-11-30,0.05885837669766247,,0.06655638001178144,,-0.020892873890776653,,,,0.001025,0.0026034524166666665,6.666666666666667e-05,0.00041392851921884244,-0.0037736232925511537,-0.018893095527365067
2002-12-31,-0.05874359841255483,,-0.06907983938933104,,0.035477256069355034,,,,0.0009916666666666665,0.0024508750000000004,8.333333333333333e-05,0.0810997187951934,0.09722228376686348,0.08767559603834107
2003-01-31,-0.02619771773687818,,-0.02786002484961314,,-0.007660857730116932,,,,0.0009749999999999998,0.0023598484999999996,8.333333333333333e-05,0.07782268138103232,0.059551154562663244,0.010831086126959155
2003-02-28,-0.01500647604598504,,0.0027697571187406123,,0.02203923495711302,,,,0.0009749999999999998,0.002239541666666667,7.5e-05,0.09911229306941527,-0.04914465431943482,-0.05522359712066216
2003-03-31,0.009713072041577675,,-0.046673228431506564,,-0.0038001438318169267,,,,0.0009416666666666666,0.0021082936666666665,6.666666666666667e-05,-0.16617010922875985,-0.04083386011446788,-0.02704472659707169
2003-04-30,0.08236863144850193,,-0.017721708146258175,,0.0013788104059178075,,,,0.0009416666666666666,0.0021111249999999997,6.666666666666667e-05,-0.07163767641250551,0.00952668134914414,0.039677212987800026
2003-05-31,0.05268255632734431,,0.07573209579700357,0.09122776635751606,0.037910493686191815,,,,0.0008916666666666668,0.0020004365,6.666666666666667e-05,0.09089225634850617,0.07490413871809443,-0.02414833727459087
2003-06-30,0.01276119488078642,,0.07817672532410436,0.04197482939910646,-0.006916402150714429,,,,0.0007666666666666667,0.00179321425,7.5e-05,-0.008672030680517695,-0.05075445816186552,0.006849345376122917
2003-07-31,0.017630598469141168,,0.05285630040731726,0.056713597929000326,-0.050201807248735464,,,,0.0007500000000000001,0.0017750362500000003,7.5e-05,-0.0001714977986971844,0.023121387283236983,0.12266842124318367
2003-08-31,0.019500459190277875,,0.08159810847376825,0.07987426959991373,0.007101081359621952,,,,0.0007916666666666666,0.0017836904999999998,7.5e-05,0.03988678549360114,0.06129946951138776,-0.001368250438296803
2003-09-30,-0.010620275441637683,,-0.012036486733362994,-0.006504933299310678,0.04975406708413921,,,,0.0007833333333333333,0.0017894318333333333,7.5e-05,-0.040542776370765754,0.02581842260922773,0.005480500450330661
2003-10-31,0.05657428235377493,,0.033324041429595,0.09181182939207622,-0.01466321781196367,,,,0.0007666666666666667,0.0017863043333333332,7.5e-05,0.025190218318155155,-0.002335220318467668,-0.01518397262804383
2003-11-30,0.008798753918460855,,-0.04346944701850175,0.018799310792384283,0.00022536265118744403,,,,0.0007750000000000001,0.0017992083333333334,6.666666666666667e-05,0.030651169400066403,0.03198956513125806,0.0585095874524435
2003-12-31,0.052442494785530425,,0.05703334743629118,0.08984462066801813,0.020401455765522103,,,,0.0007500000000000001,0.0017886110833333334,8.333333333333333e-05,0.05996747481756648,0.04763111137978071,0.11167134406369805
2004-01-31,0.018355601647641606,,0.010019135856163874,0.024217737186834398,0.0101541566707537,,,,0.0007333333333333333,0.0017412301666666667,7.5e-05,-0.0017272288027643246,-0.03247534184164658,0.04921883773487212
2004-02-29,0.013898199327521343,,0.023953904294684802,0.03954722996128779,0.016118400128817267,,,,0.0007750000000000001,0.0017254583333333332,7.5e-05,0.0713983912710503,-0.01442073131405408,0.07204615747184984
2004-03-31,-0.015086177694809466,,0.06099208573576931,0.005500418192611267,0.012970288993837231,,,,0.0007833333333333333,0.0016906884166666665,6.666666666666667e-05,0.012416534162087878,0.07795154987957331,0.18518514826032062
2004-04-30,-0.015699054476913554,,0.00396063571229055,-0.09800569327678788,-0.04346190170015507,,,,0.0007833333333333333,0.0017072916666666669,6.666666666666667e-05,0.026194579527650363,-0.09431310307571206,-0.23412296270179211
2004-05-31,0.01372108446762721,,-0.044671765108032835,0.011686172757719548,-0.0053111065239280775,,,,0.0008500000000000001,0.0017382142500000002,6.666666666666667e-05,0.04110391176497874,0.01808785529715773,0.004442242531081053
2004-06-30,0.019449785205772452,,0.05540045348344336,0.009241872910439985,0.006532590288360396,,,,0.0010583333333333332,0.0017605681666666665,7.5e-05,-0.049932046473873615,-0.00355328400122934,-0.053890253097039764
2004-07-31,-0.033100401913040645,,-0.044952836019122366,-0.03637935496407674,0.012116655142812904,,,,0.0011083333333333333,0.0017633712499999998,7.5e-05,0.07375341079458675,-0.004075410286911052,0.1340027986114265
2004-08-31,0.0040473776533256345,,-0.021542907286240864,0.03531293692293014,0.02829731123735857,,,,0.0012333333333333335,0.0017618939166666667,7.5e-05,-0.03863667379451452,0.04961635267643061,0.03374041393540894
2004-09-30,0.010829365571846328,,-0.023301265016959727,0.06976751251762181,0.0032245894645688278,,,,0.0013750000000000001,0.0017654924166666667,7.5e-05,0.14252369422502342,0.020224216457080058,0.021414854953050177
2004-10-31,0.015277905797769442,,-0.00481822440463775,0.02846358552566186,0.009891552238810775,,,,0.0014666666666666667,0.0017894444166666667,7.5e-05,0.051875724524762745,0.023405749957616573,0.054366676335328545
2004-11-30,0.04046269730832286,,0.011867523414011316,0.09948720291119661,-0.019778898606385487,,,,0.001725,0.0018085985000000002,7.5e-05,-0.03589021815622806,0.053208839656869955,0.0591059028413532
2004-12-31,0.034028083334087356,,0.054087186331628345,0.04745974158423194,0.011674211713209814,,,,0.001825,0.00181097825,8.333333333333333e-05,-0.09351824461108582,-0.030578303049499378,-0.11860674394560977
2005-01-31,-0.02437831342660124,,-0.008805991589945661,-0.0053008290990534945,0.008710730041042725,,,,0.0019416666666666668,0.0017878571666666667,8.333333333333333e-05,0.06767162586729158,-0.03588574218749996,-0.010283556634901325
2005-02-28,0.021045948032373474,,0.030999515302945868,0.09682235951842522,-0.013684308736803263,,,,0.0021166666666666664,0.0017819583333333333,8.333333333333333e-05,0.0735187471626837,0.034850670062718025,0.09232599354227866
2005-03-31,-0.01770582337008797,,-0.006102704840158846,-0.07910261279561925,-0.004034754691501163,,,,0.0022833333333333334,0.0017809920833333334,6.666666666666667e-05,0.07803846715571972,-0.01786938784185277,-0.022829218174992172
2005-04-30,-0.018967694822626835,,-0.056564626092298065,-0.012475334175480302,0.02516539539476792,,,,0.0023166666666666665,0.00178103175,6.666666666666667e-05,-0.07801989744209836,0.014695562429623443,-0.04018913015512626
2005-05-31,0.031820717349376304,,0.024315730329703023,0.03160754819911715,0.01838347741578361,,,,0.0023666666666666667,0.0017713636666666667,6.666666666666667e-05,0.003392836095869045,-0.04298853380926726,0.07852793694419224
2005-06-30,0.0014194031576137967,,0.02726178092265963,0.03968992758518719,0.004782707147327647,,,,0.002475,0.0017592045833333333,7.5e-05,0.07016256549554067,0.047081447701754264,-0.055883920254940045
2005-07-31,0.037187886344447474,,0.027243575422950528,0.07681542590877721,-0.021869545312616534,,,,0.002683333333333333,0.0017661905,7.5e-05,0.058479662327533655,-0.013764625106704731,0.029880484034503718
2005-08-31,-0.009122981734058233,,0.04319473065253798,0.013229999248951074,0.020005820379353167,,,,0.0028666666666666667,0.00177706525,7.5e-05,0.15708953705593132,0.009071863112013467,-0.06313895883481502
2005-09-30,0.00809492376261467,,0.09350230648940183,0.08653334574690996,-0.017523065892576017,,,,0.00285,0.0017826136666666667,7.5e-05,0.00948082063845157,0.08114341447107298,0.09983778676680921
2005-10-31,-0.016670879068254152,,0.002372144108779839,-0.06338354484195874,-0.012392334378824366,,,,0.0030916666666666666,0.0018305158333333333,7.5e-05,-0.09941220061011757,-0.00831555201809031,0.012335747569140798
2005-11-30,0.03782239719377234,,0.09301807155587394,0.057861651639898204,0.0062534073835269766,,,,0.0032333333333333333,0.0019673863333333334,7.5e-05,-0.016482219873778736,0.06342721912034177,0.09668867864826836
2005-12-31,0.0003496630596047101,,0.0833288572482569,0.06105901985482065,0.013657572701816445,,,,0.003241666666666667,0.0020607142500000003,8.333333333333333e-05,0.038013025460762906,0.04549124384303549,0.065217388800477
2006-01-31,0.026478656025176184,,0.033416688366129765,0.1419832034935795,-0.0070312320910934645,,,,0.003533333333333333,0.0020930681666666666,8.633333333333334e-05,0.05142224623427216,0.10384841373504727,0.11678012724308107
2006-02-28,0.0027141782982520457,,-0.026690415671715706,-0.03849965332588923,-0.0010352041706649384,,,,0.0036916666666666664,0.0021669583333333337,9.166666666666667e-05,-0.08384743335894174,-0.01611775123297332,-0.013197980650384578
2006-03-31,0.012448635597123614,,0.052712608380196535,0.021671326769878707,-0.013578511360724632,,,,0.0037583333333333336,0.0022688405833333333,0.00010458333333333333,0.06410812437164726,0.03596868426847033,0.1810698793062393
2006-04-30,0.013423961875255852,,-0.008993713010384319,0.06515179286714123,-0.0062711456229255225,,,,0.003833333333333333,0.0023281481666666665,0.00011666666666666668,0.07292330365273747,0.12031626240753579,0.1768293351560586
2006-05-31,-0.02877936179769114,,-0.08511065747534363,-0.11142714715741353,-0.0010686019936230196,,,,0.003933333333333333,0.0024075,0.00022500000000000002,-0.0005055303347446527,-0.014268161962474157,-0.08230943349770037
2006-06-30,0.0013530167014950134,,0.002447068057888746,0.0021343088490701767,0.0022956371213478377,,,,0.003991666666666667,0.0024880681666666665,0.00029166666666666664,0.021346549664714942,-0.045136186770427966,-0.12001935348141513
2006-07-31,0.006173174485320176,,-0.0031196102310568907,0.023429324841712118,0.01677425902001839,,,,0.004125,0.0025851587499999998,0.00036666666666666667,0.027997869788894292,0.03374085119320491,0.03803849382742808
2006-08-31,0.023792949228760962,,0.044249118306157076,0.015816925257864156,0.017635167315255273,,,,0.0041333333333333335,0.0026887319166666664,0.00036,-0.06498746589626192,-0.013087334647132187,0.13907283318244357
2006-09-30,0.02576816468265175,,-0.0008165469092767941,-0.008706920717838407,0.01207560620733883,,,,0.004008333333333333,0.0027794841666666666,0.00036333333333333335,-0.08118146204008114,-0.04361726755591999,-0.11240308931345055
2006-10-31,0.032583502904404815,,0.016853771338185775,0.07057910903861142,0.00538454788747611,,,,0.0041,0.002918333333333333,0.0003725,0.0027333569935767965,0.009188105954425207,0.06655022677875877
2006-11-30,0.01902015555116021,,-0.007625926458776577,0.059845834660445574,0.013115020498643881,,,,0.004116666666666667,0.0029976515000000002,0.00041833333333333333,0.08023857775373644,0.07084928084397246,0.1402718893325452
2006-12-31,0.014026685842574382,,0.05846630831698252,0.05459798554478512,-0.012756895401172974,,,,0.0040416666666666665,0.0030701754166666665,0.00045000000000000004,-0.06472417186860635,-0.01808627572340671,-0.07949733111592361
2007-01-31,0.015122641547361981,,0.009148461527559215,0.0011389602228644158,-0.004002802850402776,,,,0.00415,0.0031265530000000002,0.00045000000000000004,-0.014827609284634558,0.026448342994510377,0.054298650950359795
2007-02-28,-0.01956115215710974,,0.01269596084900848,-0.03237121131581844,0.02055041538580271,,,,0.004191666666666667,0.0031818333333333334,0.00055,0.04978696913275771,0.02668715400929833,0.04336247189222431
2007-03-31,0.011186833026724186,,-0.017976971609427794,0.053344905025221045,-0.0013824274831086836,,,,0.004116666666666667,0.00324242425,0.00055,0.04376910368178821,-0.009560836839921816,-0.050354611272213634
2007-04-30,0.04429756365397308,0.05054019450996394,0.0065225616597468505,0.037253688446244215,0.006065170993660107,,,,0.004058333333333333,0.0033127193333333336,0.0005416666666666668,0.013543528163763918,0.02639517345399689,0.004107494405621193
2007-05-31,0.03489320030160803,0.02739088114161814,0.027317737885578675,0.05064575786625647,-0.01393497801569843,,,,0.003941666666666667,0.003392803,0.0005583333333333333,-0.008030176679195256,-0.028655400440852352,-0.002677523161979778
2007-06-30,-0.01661234360214492,-0.005070165713634611,0.014690817168510506,0.03678252732667109,-0.00467611809300994,,,,0.003841666666666667,0.00345646825,0.0006083333333333333,0.03930734142125347,-0.01951592195773444,-0.07875312687673053
